id_transaksi,tanggal,waktu,nominal,tipe,kategori,deskripsi,metode_pembayaran,lokasi,user_id,profil,rating,anomaly_flag
TRX000211,2022-02-21,13:30,762000.0,masuk,Freelance,Jasa foto,Tunai,Pekanbaru,U001,student,,0
TRX000212,2023-07-31,10:09,4257855.0,masuk,Freelance,Konsultasi,Transfer Bank,Pekanbaru,U001,student,,0
TRX000213,2022-06-11,17:02,16929000.0,masuk,Gaji,Gaji bulanan,Tunai,Solo,U001,student,,0
TRX000214,2022-05-23,15:44,110900.0,keluar,Makanan,Kue dan roti di PDAM,e-Wallet,Pontianak,U001,student,3.0,0
TRX000215,2023-10-06,17:46,125574.75,keluar,Hiburan,Langganan digital di Century,e-Wallet,Bandung,U001,student,4.0,0
TRX000216,2023-02-08,10:46,19293.75,keluar,Transportasi,Tiket kereta di GoFood,e-Wallet,Bandung,U001,student,5.0,0
TRX000217,2023-03-12,22:38,6063.75,keluar,Transportasi,Parkir di Uber,e-Wallet,Palembang,U001,student,4.0,0
TRX000218,2023-10-12,12:15,297344.25,keluar,Lain-lain,Donasi di Cinema XXI,e-Wallet,Medan,U001,student,3.0,0
TRX000219,2022-08-21,09:09,365200.0,keluar,Tagihan,TV kabel di McD,QRIS,Bandung,U001,student,,0
TRX000220,2024-03-14,19:12,270021.60000000003,keluar,Hiburan,Theme park di KFC,e-Wallet,Makassar,U001,student,3.0,0
TRX000221,2024-04-03,08:13,64268.640000000014,keluar,Hiburan,Nonton film di Warung Padang,QRIS,Solo,U001,student,3.0,0
TRX000222,2023-05-23,11:14,409027.5,masuk,Investasi,Keuntungan saham,Tunai,Batam,U001,student,,0
TRX000223,2022-11-15,07:40,166700.0,keluar,Hiburan,Olahraga di Century,e-Wallet,Bekasi,U001,student,3.0,0
TRX000224,2023-02-06,16:51,54463.5,keluar,Makanan,Sarapan di Apple Store,Tunai,Solo,U001,student,5.0,0
TRX000225,2023-06-29,06:53,138021.975,keluar,Hiburan,Museum di Bluebird,QRIS,Manado,U001,student,5.0,0
TRX000226,2024-01-21,17:20,245503.87200000003,keluar,Makanan,Sarapan di Uniqlo,QRIS,Padang,U001,student,3.0,0
TRX000227,2023-02-03,07:32,138694.5,keluar,Makanan,Kafe di Uniqlo,Transfer Bank,Malang,U001,student,5.0,0
TRX000228,2024-02-23,19:58,7931.520000000001,keluar,Transportasi,Ojek online di Chatime,Transfer Bank,Bandung,U001,student,5.0,0
TRX000229,2023-10-27,09:10,18935437.5,masuk,Gaji,THR,Tunai,Medan,U001,student,,0
TRX000230,2023-01-21,12:53,7444080.0,masuk,Gaji,Lembur,Tunai,Tasikmalaya,U001,student,,0
TRX000231,2022-08-14,14:41,42800.0,keluar,Transportasi,Cuci kendaraan di HP Store,QRIS,Makassar,U001,student,5.0,0
TRX000232,2023-07-17,22:42,133733.25,keluar,Makanan,Buah-buahan di PDAM,e-Wallet,Semarang,U001,student,4.0,0
TRX000233,2022-09-01,19:59,124500.0,keluar,Makanan,Kue dan roti di GrabFood,e-Wallet,Tasikmalaya,U001,student,5.0,0
TRX000234,2022-05-05,18:47,1144074.504791568,masuk,Gaji,Gaji bulanan - student,Transfer Bank,Palembang,U001,student,,0
TRX000235,2022-12-01,09:13,33400.0,keluar,Transportasi,Tiket kereta di Apple Store,Tunai,Palembang,U001,student,5.0,0
TRX000236,2023-07-16,20:31,58212.0,keluar,Transportasi,Asuransi kendaraan di Adidas,e-Wallet,Makassar,U001,student,4.0,0
TRX000237,2022-06-20,16:48,62000.0,keluar,Makanan,Jajan di GrabFood,Transfer Bank,Denpasar,U001,student,3.0,0
TRX000238,2022-04-16,15:01,153360.0,keluar,Makanan,Sarapan di Alfamart,e-Wallet,Makassar,U001,student,5.0,0
TRX000239,2023-12-06,12:21,33185.25,keluar,Transportasi,Angkot di Zara,e-Wallet,Semarang,U001,student,5.0,0
TRX000240,2022-08-09,15:27,44600.0,keluar,Transportasi,Asuransi kendaraan di ATM BNI,Tunai,Jakarta,U001,student,4.0,0
TRX000241,2022-05-13,20:13,47300.0,keluar,Makanan,Makan siang di Starbucks,Transfer Bank,Surabaya,U001,student,3.0,0
TRX000242,2022-06-26,13:46,146328.0,keluar,Makanan,Makan siang di Guardian,e-Wallet,Pekanbaru,U001,student,4.0,0
TRX000243,2024-02-18,12:11,8445902.400000002,masuk,Gaji,THR,Transfer Bank,Bogor,U001,student,,0
TRX000244,2023-07-28,19:42,190765.575,keluar,Makanan,Sarapan di Kimia Farma,Transfer Bank,Surabaya,U001,student,5.0,0
TRX000245,2023-05-11,08:50,3055027.5,masuk,Bisnis,Penjualan online,Tunai,Surabaya,U001,student,,0
TRX000246,2022-04-05,17:51,1269500.0,keluar,Belanja,Sepatu di Warkop 86,Tunai,Surabaya,U001,student,5.0,0
TRX000247,2022-06-11,06:05,1070000.0,masuk,Freelance,Jasa desain,Transfer Bank,Bogor,U001,student,,0
TRX000248,2022-10-30,21:49,6300.0,keluar,Transportasi,Tiket kereta di Zara,e-Wallet,Jakarta,U001,student,5.0,0
TRX000249,2022-12-08,21:20,77400.0,keluar,Transportasi,Taksi di Warkop 86,e-Wallet,Yogyakarta,U001,student,4.0,0
TRX000250,2024-01-21,11:12,94944.96,keluar,Transportasi,Tiket kereta di PLN,e-Wallet,Medan,U001,student,4.0,0
TRX000251,2024-01-21,10:52,31026.240000000005,keluar,Transportasi,Asuransi kendaraan di Ace Hardware,QRIS,Makassar,U002,student,3.0,0
TRX000252,2023-08-21,06:46,50274.0,keluar,Makanan,Makanan ringan di Uniqlo,QRIS,Bekasi,U002,student,5.0,0
TRX000253,2023-10-06,20:56,6994260.0,masuk,Gaji,Insentif,Transfer Bank,Pontianak,U002,student,,0
TRX000254,2023-05-28,09:20,1279175.625,keluar,Belanja,Kosmetik di Traveloka,Transfer Bank,Surabaya,U002,student,5.0,0
TRX000255,2023-10-01,17:10,45202.5,keluar,Transportasi,Taksi di Uber,Tunai,Palembang,U002,student,3.0,0
TRX000256,2023-01-23,20:30,3779370.0,masuk,Investasi,P2P Lending,Transfer Bank,Bekasi,U002,student,,0
TRX000257,2023-08-09,20:36,125685.0,keluar,Makanan,Restoran di Apple Store,Transfer Bank,Malang,U002,student,3.0,0
TRX000258,2022-05-08,17:07,319900.0,keluar,Lain-lain,Biaya tak terduga di Apple Store,Transfer Bank,Yogyakarta,U002,student,4.0,0
TRX000259,2024-04-19,19:59,61702.56000000001,keluar,Makanan,Sarapan di Tokopedia,e-Wallet,Semarang,U002,student,3.0,0
TRX000260,2024-01-04,06:58,198871.2,keluar,Makanan,Sarapan (Tahun Baru) di ATM BCA,e-Wallet,Pekanbaru,U002,student,3.0,0
TRX000261,2022-09-13,16:50,122200.0,keluar,Makanan,Makanan ringan di Cinema XXI,Transfer Bank,Surabaya,U002,student,5.0,0
TRX000262,2022-07-17,11:51,164520.0,keluar,Hiburan,Langganan digital di ATM BNI,Tunai,Bandung,U002,student,3.0,0
TRX000263,2022-02-07,13:39,61800.0,keluar,Hiburan,Streaming di ASUS Store,e-Wallet,Solo,U002,student,4.0,0
TRX000264,2022-11-11,13:20,36600.0,keluar,Transportasi,Ojek online di Lazada,e-Wallet,Semarang,U002,student,3.0,0
TRX000265,2024-03-01,06:55,2861522.2915283185,masuk,Gaji,Gaji bulanan - student,Tunai,Semarang,U002,student,,0
TRX000266,2023-06-20,19:16,38146.5,keluar,Hiburan,Wisata di Dell Store,Tunai,Pontianak,U002,student,3.0,0
TRX000267,2022-12-28,12:37,90610.0,keluar,Makanan,Dessert (Tahun Baru) di Lenovo Store,e-Wallet,Pekanbaru,U002,student,5.0,0
TRX000268,2023-09-05,11:01,2704756.7956189737,masuk,Gaji,Gaji bulanan - student,Transfer Bank,Yogyakarta,U002,student,,0
TRX000269,2023-10-26,14:11,1138992.75,keluar,Pendidikan,Alat tulis di McD,e-Wallet,Jakarta,U002,student,4.0,0
TRX000270,2022-08-28,10:31,4228000.0,masuk,Gaji,Gaji bulanan,Transfer Bank,Banjarmasin,U002,student,,0
TRX000271,2023-01-06,21:24,39138.75,keluar,Makanan,Minuman (Tahun Baru) di Warung Padang,e-Wallet,Padang,U002,student,4.0,0
TRX000272,2022-12-06,10:46,62100.0,keluar,Makanan,Makan malam di McD,e-Wallet,Banjarmasin,U002,student,5.0,0
TRX000273,2024-03-21,14:07,35225.280000000006,keluar,Transportasi,Asuransi kendaraan di Gojek,e-Wallet,Bandung,U002,student,3.0,0
TRX000274,2023-07-22,22:35,438045.3,keluar,Hiburan,Beli buku di Dell Store,QRIS,Makassar,U002,student,4.0,0
TRX000275,2024-04-17,14:12,274920.48000000004,keluar,Hiburan,Wisata di Chatime,e-Wallet,Pekanbaru,U002,student,5.0,0
TRX000276,2023-09-24,15:32,151351.19999999998,keluar,Hiburan,Game di Kimia Farma,QRIS,Surabaya,U002,student,5.0,0
TRX000277,2022-08-08,08:32,95300.0,keluar,Transportasi,Service kendaraan di GoFood,e-Wallet,Medan,U002,student,4.0,0
TRX000278,2023-01-16,08:17,135056.25,keluar,Makanan,Restoran di ATM BRI,e-Wallet,Batam,U002,student,4.0,0
TRX000279,2022-01-25,15:49,149240.0,keluar,Makanan,Sarapan di ATM Mandiri,Transfer Bank,Bogor,U002,student,3.0,0
TRX000280,2022-05-07,22:40,674000.0,keluar,Tagihan,Tagihan sekolah di Pegipegi,QRIS,Yogyakarta,U002,student,,0
TRX000281,2023-03-11,13:29,252296.09999999998,keluar,Hiburan,Nonton film di Cinema XXI,e-Wallet,Balikpapan,U002,student,3.0,0
TRX000282,2022-04-17,19:08,303500.0,keluar,Pendidikan,Les privat di Ace Hardware,Tunai,Surabaya,U002,student,5.0,0
TRX000283,2023-07-23,09:00,325193.39999999997,keluar,Hiburan,Festival di PDAM,e-Wallet,Depok,U002,student,4.0,0
TRX000284,2022-11-15,14:56,72200.0,keluar,Transportasi,Tiket kereta di IKEA,e-Wallet,Bandung,U002,student,5.0,0
TRX000285,2022-08-11,14:57,42200.0,keluar,Makanan,Restoran di Telkomsel,Tunai,Medan,U002,student,3.0,0
TRX000286,2023-04-02,17:53,100415.7,keluar,Makanan,Makanan cepat saji di Lenovo Store,e-Wallet,Malang,U002,student,5.0,0
TRX000287,2022-09-06,14:46,10156000.0,masuk,Gaji,Insentif,Tunai,Bekasi,U002,student,,0
TRX000288,2023-08-14,20:59,45974.25,keluar,Transportasi,Tol di Tokopedia,QRIS,Medan,U002,student,5.0,0
TRX000289,2023-10-14,15:25,127140.29999999999,keluar,Hiburan,Liburan di Uniqlo,QRIS,Depok,U002,student,5.0,0
TRX000290,2022-11-23,09:07,814000.0,masuk,Freelance,Jasa desain,Tunai,Malang,U002,student,,0
TRX000291,2022-03-16,19:29,47100.0,keluar,Transportasi,Parkir di PDAM,QRIS,Jakarta,U002,student,4.0,0
TRX000292,2023-12-16,14:01,128992.5,keluar,Makanan,Makanan ringan di Bluebird,QRIS,Bandung,U002,student,5.0,0
TRX000293,2022-07-31,12:10,68700.0,keluar,Transportasi,Parkir di Kimia Farma,e-Wallet,Surabaya,U002,student,5.0,0
TRX000294,2022-07-02,08:39,141840.0,keluar,Hiburan,Olahraga di Alfamart,Tunai,Batam,U002,student,4.0,0
TRX000295,2023-09-28,20:34,953662.5,masuk,Freelance,Konsultasi,Transfer Bank,Bogor,U002,student,,0
TRX000296,2022-07-20,21:14,16900.0,keluar,Makanan,Jajan di KFC,QRIS,Tangerang,U002,student,3.0,0
TRX000297,2022-09-04,10:06,287040.0,keluar,Hiburan,Streaming di Uniqlo,e-Wallet,Manado,U002,student,4.0,0
TRX000298,2024-04-02,17:05,2861522.2915283185,masuk,Gaji,Gaji bulanan - student,Tunai,Makassar,U002,student,,0
TRX000299,2024-01-07,13:05,184897.728,keluar,Hiburan,Langganan digital di Indomaret,e-Wallet,Malang,U002,student,5.0,0
TRX000300,2023-05-19,13:37,1684620.0,keluar,Tagihan,Sewa rumah/kos di Tokopedia,Tunai,Bandung,U002,student,,0
TRX000301,2022-09-24,12:52,2603000.0,masuk,Freelance,Content creation,Tunai,Yogyakarta,U002,student,,0
TRX000302,2023-03-11,11:00,47076.75,keluar,Transportasi,Tol di Nike Store,e-Wallet,Makassar,U002,student,4.0,0
TRX000303,2022-08-05,21:48,92600.0,keluar,Hiburan,Beli buku di Dell Store,e-Wallet,Depok,U002,student,3.0,0
TRX000304,2023-06-11,08:41,82026.0,keluar,Makanan,Jajan di PDAM,Tunai,Cirebon,U002,student,4.0,0
TRX000305,2023-12-29,17:24,68796.0,keluar,Transportasi,Tiket pesawat di PDAM,e-Wallet,Makassar,U002,student,3.0,0
TRX000306,2022-04-22,13:10,213900.0,keluar,Lain-lain,Biaya tak terduga di Guardian,Transfer Bank,Yogyakarta,U002,student,3.0,0
TRX000307,2023-03-04,09:06,27893.25,keluar,Transportasi,Cuci kendaraan di GrabFood,e-Wallet,Palembang,U002,student,4.0,0
TRX000308,2023-02-09,12:49,4987710.0,masuk,Freelance,Proyek freelance,Transfer Bank,Batam,U002,student,,0
TRX000309,2022-08-17,11:08,42300.0,keluar,Hiburan,Theme park di McD,Transfer Bank,Bekasi,U002,student,3.0,0
TRX000310,2022-03-20,22:42,114360.0,keluar,Hiburan,Konser di Shopee,Transfer Bank,Malang,U002,student,4.0,0
TRX000311,2023-04-13,21:42,18742.5,keluar,Makanan,Katering di PDAM,e-Wallet,Manado,U002,student,5.0,0
TRX000312,2022-05-05,09:59,1077400.0,keluar,Makanan,Makanan ringan (Belanja Lebaran) (Belanja Lebaran) di Traveloka,e-Wallet,Banjarmasin,U002,student,2.0,1
TRX000313,2022-04-24,11:31,75600.0,keluar,Hiburan,Game di Traveloka,Tunai,Pekanbaru,U002,student,5.0,0
TRX000314,2024-04-17,19:14,75349.44,keluar,Transportasi,Ojek online di Lazada,Transfer Bank,Surabaya,U002,student,3.0,0
TRX000315,2023-05-22,17:56,27562.5,keluar,Makanan,Kafe di Nike Store,Transfer Bank,Surabaya,U002,student,5.0,0
TRX000316,2024-03-12,19:26,52604.64000000001,keluar,Transportasi,Ojek online di Alfamart,e-Wallet,Palembang,U002,student,5.0,0
TRX000317,2023-05-05,17:22,52809.75,keluar,Makanan,Belanja bahan makanan di Cinema XXI,Tunai,Yogyakarta,U002,student,3.0,0
TRX000318,2024-02-04,06:01,2861522.2915283185,masuk,Gaji,Gaji bulanan - student,Transfer Bank,Semarang,U002,student,,0
TRX000319,2024-04-12,18:39,284601.60000000003,keluar,Hiburan,Liburan di PDAM,e-Wallet,Padang,U002,student,4.0,0
TRX000320,2022-10-11,20:01,329800.0,keluar,Belanja,Alat rumah tangga di ATM BNI,Tunai,Semarang,U002,student,5.0,0
TRX000321,2022-12-28,06:30,426920.0,keluar,Hiburan,Langganan digital (Tahun Baru) (Natal) di Gojek,e-Wallet,Depok,U002,student,3.0,0
TRX000322,2022-01-25,08:45,72000.0,keluar,Transportasi,Asuransi kendaraan di KFC,Tunai,Palembang,U002,student,4.0,0
TRX000323,2022-12-24,20:36,33600.0,keluar,Makanan,Makan siang di HP Store,e-Wallet,Bekasi,U002,student,3.0,0
TRX000324,2022-09-15,20:43,231500.0,keluar,Hiburan,Beli buku di Pegipegi,Transfer Bank,Yogyakarta,U002,student,4.0,0
TRX000325,2024-03-14,07:22,15212188.8,masuk,Gaji,Bonus,Tunai,Balikpapan,U002,student,,0
TRX000326,2023-12-13,09:54,304400.25,keluar,Hiburan,Langganan digital di Uber,Tunai,Yogyakarta,U002,student,4.0,0
TRX000327,2022-07-23,07:09,37100.0,keluar,Transportasi,Rental mobil di Traveloka,e-Wallet,Surabaya,U002,student,4.0,0
TRX000328,2022-02-11,09:34,112800.0,keluar,Makanan,Makanan ringan di ATM BRI,e-Wallet,Balikpapan,U002,student,3.0,0
TRX000329,2022-03-13,09:16,95800.0,keluar,Transportasi,Parkir di Warung Padang,e-Wallet,Yogyakarta,U002,student,3.0,0
TRX000330,2023-11-18,12:46,470723.39999999997,keluar,Hiburan,Festival di Lazada,QRIS,Bogor,U002,student,4.0,0
TRX000331,2022-02-03,22:00,2453294.145686144,masuk,Gaji,Gaji bulanan - student,Transfer Bank,Semarang,U002,student,,0
TRX000332,2022-11-18,20:38,8365000.0,masuk,Gaji,Bonus,Tunai,Makassar,U002,student,,0
TRX000333,2022-07-13,14:38,40700.0,keluar,Transportasi,Tol di Alfamart,Transfer Bank,Yogyakarta,U002,student,4.0,0
TRX000334,2023-02-24,10:19,53581.5,keluar,Makanan,Jajan di Cinema XXI,e-Wallet,Banjarmasin,U002,student,4.0,0
TRX000335,2023-10-06,14:39,93051.0,keluar,Makanan,Sarapan di Tokopedia,Tunai,Pekanbaru,U002,student,3.0,0
TRX000336,2024-02-08,14:56,110458.08,keluar,Transportasi,Cuci kendaraan di Ace Hardware,e-Wallet,Bandung,U002,student,5.0,0
TRX000337,2023-09-19,14:26,98012.25,keluar,Lain-lain,Denda di Grab,QRIS,Bandung,U002,student,5.0,0
TRX000338,2022-01-03,16:34,52000.0,keluar,Transportasi,Parkir di Kimia Farma,e-Wallet,Semarang,U002,student,5.0,0
TRX000339,2024-01-30,17:54,5198644.800000001,masuk,Gaji,Insentif,Transfer Bank,Cirebon,U002,student,,0
TRX000340,2024-03-07,14:03,6010459.2,masuk,Bisnis,Komisi afiliasi,Tunai,Bogor,U002,student,,0
TRX000341,2024-04-09,13:24,1304151.84,keluar,Makanan,Makanan ringan (Belanja Lebaran) (Belanja Lebaran) di ATM BRI,e-Wallet,Denpasar,U002,student,3.0,1
TRX000342,2022-12-01,12:35,93600.0,keluar,Hiburan,Festival di GrabFood,Transfer Bank,Pontianak,U002,student,5.0,0
TRX000343,2022-12-27,21:38,337480.0,keluar,Makanan,Makan malam (Tahun Baru) di Indomaret,e-Wallet,Depok,U002,student,1.0,0
TRX000344,2024-02-27,15:34,139968.00000000003,keluar,Transportasi,Bensin di Cinema XXI,e-Wallet,Yogyakarta,U002,student,4.0,0
TRX000345,2023-04-19,08:36,423360.0,keluar,Hiburan,Game di Lenovo Store,e-Wallet,Padang,U002,student,3.0,0
TRX000346,2023-04-10,16:08,10584.0,keluar,Transportasi,Tiket pesawat di Lenovo Store,Tunai,Semarang,U002,student,4.0,0
TRX000347,2022-11-30,11:29,174200.0,keluar,Belanja,Kosmetik di Traveloka,Transfer Bank,Semarang,U002,student,4.0,0
TRX000348,2023-05-04,18:19,111021.75,keluar,Makanan,Jajan di Traveloka,Transfer Bank,Padang,U002,student,3.0,0
TRX000349,2022-07-11,07:47,10688000.0,masuk,Gaji,Lembur,Transfer Bank,Bekasi,U002,student,,0
TRX000350,2023-05-11,21:35,4729725.0,masuk,Gaji,Lembur,Transfer Bank,Tangerang,U002,student,,0
TRX000351,2023-02-19,18:17,80835.3,keluar,Makanan,Makan malam di Uber,e-Wallet,Semarang,U002,student,5.0,0
TRX000352,2022-06-29,16:46,145210.0,keluar,Makanan,Minuman di ATM Mandiri,Transfer Bank,Manado,U002,student,3.0,0
TRX000353,2024-03-19,08:09,125971.20000000003,keluar,Hiburan,Beli buku di Kimia Farma,Transfer Bank,Padang,U002,student,4.0,0
TRX000354,2023-02-02,17:05,36823.5,keluar,Makanan,Jajan di McD,QRIS,Banjarmasin,U002,student,3.0,0
TRX000355,2022-06-18,08:54,107600.0,keluar,Transportasi,Tiket pesawat di ATM BRI,e-Wallet,Yogyakarta,U002,student,5.0,0
TRX000356,2024-02-13,18:38,152215.2,keluar,Transportasi,Rental mobil di ASUS Store,Transfer Bank,Jakarta,U002,student,1.0,0
TRX000357,2022-01-15,06:37,187500.0,keluar,Tagihan,Iuran bulanan di Guardian,Transfer Bank,Jakarta,U002,student,,0
TRX000358,2023-07-05,10:17,36492.75,keluar,Makanan,Sarapan di Tokopedia,e-Wallet,Solo,U002,student,5.0,0
TRX000359,2023-03-31,09:49,150711.75,keluar,Tagihan,TV kabel di ATM BRI,Transfer Bank,Jakarta,U002,student,,0
TRX000360,2024-03-16,10:51,135489.024,keluar,Hiburan,Festival di Nike Store,QRIS,Pontianak,U002,student,5.0,0
TRX000361,2023-12-04,10:26,124362.0,keluar,Makanan,Makanan cepat saji di Apple Store,e-Wallet,Balikpapan,U002,student,4.0,0
TRX000362,2022-02-05,19:01,177600.0,keluar,Makanan,Kafe di GrabFood,Transfer Bank,Semarang,U002,student,4.0,0
TRX000363,2022-09-22,09:29,1246600.0,keluar,Belanja,Baju di Apple Store,QRIS,Balikpapan,U002,student,3.0,0
TRX000364,2022-05-18,12:10,181800.0,keluar,Makanan,Makan siang di Indomaret,e-Wallet,Tasikmalaya,U002,student,5.0,0
TRX000365,2023-09-07,21:27,82908.0,keluar,Transportasi,Bensin di Lenovo Store,e-Wallet,Bandung,U002,student,3.0,0
TRX000366,2023-03-25,09:17,117125.18999999999,keluar,Makanan,Buah-buahan di ASUS Store,e-Wallet,Yogyakarta,U002,student,4.0,0
TRX000367,2024-04-28,10:08,295864.3584,keluar,Makanan,Buah-buahan di Tiket.com,e-Wallet,Manado,U002,student,3.0,0
TRX000368,2024-03-14,07:46,43040.16,keluar,Transportasi,Asuransi kendaraan di Century,e-Wallet,Yogyakarta,U002,student,4.0,0
TRX000369,2022-04-02,13:25,39500.0,keluar,Transportasi,Taksi di Cinema XXI,QRIS,Makassar,U002,student,4.0,0
TRX000370,2022-04-02,10:27,213960.0,keluar,Makanan,Dessert di IKEA,QRIS,Padang,U002,student,3.0,0
TRX000371,2022-03-13,20:01,37700.0,keluar,Transportasi,Tiket kereta di PDAM,Transfer Bank,Yogyakarta,U002,student,4.0,0
TRX000372,2023-07-20,08:17,95697.0,keluar,Makanan,Kue dan roti di Dell Store,QRIS,Makassar,U002,student,3.0,0
TRX000373,2022-10-28,12:28,26700.0,keluar,Transportasi,Tol di Bluebird,QRIS,Makassar,U002,student,5.0,0
TRX000374,2024-02-08,22:57,46422.72,keluar,Hiburan,Museum di Warkop 86,Transfer Bank,Pekanbaru,U002,student,5.0,0
TRX000375,2022-09-24,14:07,265680.0,keluar,Hiburan,Game di Samsung Store,QRIS,Bogor,U002,student,5.0,0
TRX000376,2024-03-07,12:55,38724.48,keluar,Makanan,Restoran di Tokopedia,e-Wallet,Balikpapan,U002,student,4.0,0
TRX000377,2022-08-09,17:25,86500.0,keluar,Makanan,Kue dan roti di Uber,Tunai,Padang,U002,student,5.0,0
TRX000378,2023-12-30,08:46,519581.79,keluar,Hiburan,Olahraga (Tahun Baru) (Natal) di ATM BCA,Tunai,Tangerang,U002,student,5.0,0
TRX000379,2023-01-30,12:44,116523.225,keluar,Makanan,Restoran di Zara,Tunai,Jakarta,U002,student,3.0,0
TRX000380,2023-02-05,20:54,94859.09999999999,keluar,Makanan,Makan siang di Kimia Farma,Tunai,Bandung,U002,student,3.0,0
TRX000381,2022-04-10,19:10,132300.0,keluar,Pendidikan,Pelatihan online di PLN,Transfer Bank,Semarang,U002,student,3.0,0
TRX000382,2024-01-25,20:29,1933657.9200000004,keluar,Tagihan,Telepon di Tiket.com,e-Wallet,Bandung,U002,student,,0
TRX000383,2022-03-28,06:37,40000.0,keluar,Tagihan,TV kabel di ATM BRI,e-Wallet,Semarang,U002,student,,0
TRX000384,2022-10-13,19:42,4879000.0,masuk,Gaji,THR,Transfer Bank,Bekasi,U002,student,,0
TRX000385,2022-09-28,06:23,140270.0,keluar,Makanan,Makanan ringan di Samsung Store,Transfer Bank,Bandung,U002,student,5.0,0
TRX000386,2023-09-20,17:23,144978.75,keluar,Lain-lain,Pajak di PLN,QRIS,Jakarta,U002,student,4.0,0
TRX000387,2022-12-27,06:56,9600.0,keluar,Transportasi,Rental mobil di Gojek,e-Wallet,Medan,U002,student,4.0,0
TRX000388,2022-11-27,07:30,166452.0,keluar,Hiburan,Olahraga di Uniqlo,QRIS,Padang,U002,student,5.0,0
TRX000389,2022-04-27,20:36,89440.0,keluar,Hiburan,Nonton film di Chatime,Transfer Bank,Bogor,U002,student,3.0,0
TRX000390,2023-06-14,19:15,160303.5,keluar,Hiburan,Nonton film di Guardian,e-Wallet,Bogor,U002,student,3.0,0
TRX000391,2024-03-26,09:26,10081195.200000001,masuk,Gaji,Insentif,Transfer Bank,Padang,U002,student,,0
TRX000392,2023-10-27,10:12,788000.85,keluar,Belanja,Sepatu di HP Store,Tunai,Tasikmalaya,U002,student,5.0,0
TRX000393,2022-11-21,10:19,89100.0,keluar,Makanan,Jajan di Gojek,e-Wallet,Surabaya,U002,student,3.0,0
TRX000394,2023-02-16,14:37,8930.25,keluar,Transportasi,Cuci kendaraan di Warung Padang,Transfer Bank,Yogyakarta,U002,student,3.0,0
TRX000395,2022-10-08,20:11,31920.0,keluar,Makanan,Kue dan roti di Lazada,Transfer Bank,Batam,U002,student,3.0,0
TRX000396,2022-06-19,17:34,2494000.0,masuk,Freelance,Writing,Tunai,Tangerang,U002,student,,0
TRX000397,2022-10-07,12:51,8254000.0,masuk,Bisnis,Penjualan produk,Transfer Bank,Denpasar,U002,student,,0
TRX000398,2023-09-01,10:54,40572.0,keluar,Makanan,Belanja bahan makanan di Starbucks,e-Wallet,Solo,U002,student,4.0,0
TRX000399,2023-12-01,07:15,865242.0,keluar,Tagihan,TV kabel di McD,Tunai,Palembang,U002,student,,0
TRX000400,2023-05-31,18:14,44761.5,keluar,Transportasi,Parkir di Chatime,e-Wallet,Makassar,U002,student,4.0,0
TRX000401,2023-09-11,18:21,69898.5,keluar,Makanan,Sarapan di Cinema XXI,Transfer Bank,Jakarta,U002,student,5.0,0
TRX000402,2022-05-14,18:39,367560.0,keluar,Hiburan,Hobi di Chatime,e-Wallet,Surabaya,U002,student,5.0,0
TRX000403,2023-09-24,22:57,13751482.5,masuk,Gaji,Gaji bulanan,Tunai,Yogyakarta,U002,student,,0
TRX000404,2023-08-22,21:34,84672.0,keluar,Makanan,Buah-buahan di Chatime,e-Wallet,Palembang,U002,student,3.0,0
TRX000405,2024-02-29,18:04,27760.320000000003,keluar,Transportasi,Angkot di Tiket.com,e-Wallet,Yogyakarta,U002,student,3.0,0
TRX000406,2023-06-21,19:56,56448.0,keluar,Makanan,Makan siang di ATM BCA,Transfer Bank,Pekanbaru,U002,student,4.0,0
TRX000407,2023-03-18,09:20,90228.59999999999,keluar,Hiburan,Beli buku di Shopee,Transfer Bank,Batam,U002,student,4.0,0
